-6.212067604064941233e-03,-3.657231569290161216e-02,9.594386322348100182e-02,5.290775536044074467e-01,5.382803313192189298e-01,4.461808497883066882e-01,-4.808886320854670604e-01,-4.580046248259565800e-02,1.742657152909526386e-01,-6.464300916185841683e-02,3.497198252695881693e-01,-9.079396849487324228e-02,-1.681809390131397686e-01,4.394608680426597552e-02,-4.036579168055339228e-01,-2.079537289003892953e-01,4.674696849858620551e-01,-3.439751787564039875e-01,1.645652625748307563e-02,-9.197654774548852386e-02,-8.508764592140431737e-02,9.049947559952573051e-02,-5.669542377477022610e-01,1.452986340485891370e+00,8.849621635468392089e-01,-5.279925896303170330e-01,2.856938179235778419e-01,2.107827854448244553e-01,-3.924765522190948319e-02,-2.053261182582193090e-01,-1.463312668271778527e+00,-1.149958174230893748e+00,-5.757120381348219684e-01,-8.973105250843317615e-02,1.477756838628358493e-01,-2.458550545906028617e-01
-6.231529712677002023e-03,-3.652422904968261747e-02,9.601726753561479200e-02,5.291911449936558265e-01,5.388963895536991178e-01,4.457804131290119543e-01,-4.804448320638060044e-01,-4.715638085320202066e-02,1.734758141780850249e-01,-6.464664119203181181e-02,3.502107863881742111e-01,-9.122516604921244998e-02,-1.682941759750091471e-01,4.406742209386462633e-02,-4.041166765994206322e-01,-2.076643358571161058e-01,4.670003135901231728e-01,-3.436705489887608711e-01,1.894032875060573315e-02,-9.581526853555616396e-02,-8.611697653704825095e-02,8.790121092339878150e-02,-5.910070565017490063e-01,1.467373525842393667e+00,8.591790428256578238e-01,-5.115378872419023004e-01,2.878171331316765613e-01,2.121774082369230485e-01,-3.847278662988931619e-02,-2.346921381343573809e-01,-1.477804067237917574e+00,-1.119718355264744725e+00,-5.577950290859162719e-01,-9.058152352766198068e-02,1.487784976911542545e-01,-2.457488513056190205e-01
-6.275802254676819160e-03,-3.648114204406738281e-02,9.610845310537798059e-02,5.292696220703648757e-01,5.394939641536993236e-01,4.454131309915938530e-01,-4.800281997294383318e-01,-4.850615915549987694e-02,1.726772911387125797e-01,-6.465845881639706305e-02,3.507276656461523201e-01,-9.167867240205065937e-02,-1.682685196350048318e-01,4.413010210329149779e-02,-4.045846342784653604e-01,-2.073487977816480532e-01,4.665104171223809493e-01,-3.433456734017946155e-01,2.138376526878826497e-02,-9.925900386260494423e-02,-8.702338186814495558e-02,8.531824405816555712e-02,-6.141710663342178078e-01,1.479519970238723170e+00,8.341274943137421127e-01,-4.970592989924730865e-01,2.901899780629328962e-01,2.134602601437239067e-01,-3.779153400828762915e-02,-2.633798532500003509e-01,-1.490369111402044977e+00,-1.090077446031417763e+00,-5.418094013872675196e-01,-9.135596102335691304e-02,1.496399747566461158e-01,-2.455175777264372583e-01
-6.363440155982971053e-03,-3.644592046737670649e-02,9.621760589926224572e-02,5.294131192906863514e-01,5.401313460318939441e-01,4.449933597338239233e-01,-4.795422691999982057e-01,-4.983821712990222502e-02,1.719176889416596243e-01,-6.464100377854786750e-02,3.510487364153491718e-01,-9.201285059393002341e-02,-1.685201088466798114e-01,4.434201998106864634e-02,-4.049737903417826024e-01,-2.071246625991069457e-01,4.659100064064022884e-01,-3.429834652221282476e-01,2.389572166807484369e-02,-1.026590797784151105e-01,-8.786867100482460835e-02,8.284074394897186777e-02,-6.361050728296361312e-01,1.489583538705722576e+00,8.102204978186994255e-01,-4.846172132741484728e-01,2.926925882240750676e-01,2.146276759737978934e-01,-3.727582412090834491e-02,-2.910152919063234700e-01,-1.501055326079693497e+00,-1.061486806128770555e+00,-5.274433170614218902e-01,-9.236319577067059194e-02,1.505931863276228078e-01,-2.454404341734991168e-01
-6.495388150215148856e-03,-3.640030622482300082e-02,9.635032875387651574e-02,5.297197452669611950e-01,5.408679590876056542e-01,4.444352777298242740e-01,-4.788905158968258524e-01,-5.117596836832457446e-02,1.712464702179276321e-01,-6.456205031917540416e-02,3.510261344015358498e-01,-9.212085156804342145e-02,-1.694647333977367110e-01,4.489226644368639330e-02,-4.051855511399270471e-01,-2.071077678119476462e-01,4.651536156151730439e-01,-3.425962290209882966e-01,2.658533862258043168e-02,-1.063718314297200374e-01,-8.873765996741705964e-02,8.046240995721797018e-02,-6.568945098548888417e-01,1.497683262698377815e+00,7.873218652989963928e-01,-4.741592178494908882e-01,2.953633434053543061e-01,2.156688521390751068e-01,-3.701292517568043755e-02,-3.175447503222428303e-01,-1.509875958319884859e+00,-1.033977205711516412e+00,-5.143325782533657575e-01,-9.402100897798217061e-02,1.518680620797420722e-01,-2.457759388156099956e-01
-6.683058738708495816e-03,-3.635226964950561551e-02,9.651015980093460844e-02,5.301576720241195639e-01,5.417191846821254320e-01,4.437477775724903983e-01,-4.780806183488042760e-01,-5.262566502496984766e-02,1.706102104391130914e-01,-6.443371451394699911e-02,3.507247858528865225e-01,-9.181825510897891063e-02,-1.708393372633149054e-01,4.574873790488355463e-02,-4.052756275826224774e-01,-2.072753368734316093e-01,4.641773656980699991e-01,-3.421282887952361018e-01,2.956601890045335371e-02,-1.103263408530234801e-01,-8.963747493525825449e-02,7.812530064239618655e-02,-6.764726185660876467e-01,1.504040729218522054e+00,7.655419713765293510e-01,-4.654152230167544757e-01,2.978131748099162035e-01,2.164801335352796174e-01,-3.699187301424287921e-02,-3.428747661163140670e-01,-1.516912427732225233e+00,-1.007727279228596284e+00,-5.022473774604888641e-01,-9.605571381995715863e-02,1.534360833330263019e-01,-2.462656258438420120e-01
-6.926960945129394254e-03,-3.629340887069702065e-02,9.670198185293657489e-02,5.306920278628625143e-01,5.426536664960124323e-01,4.429648409573175849e-01,-4.771531404873026738e-01,-5.414684687711829314e-02,1.700050349742765754e-01,-6.426639677987532051e-02,3.502012917970432904e-01,-9.121733650218800948e-02,-1.725472553827927524e-01,4.682469324616526235e-02,-4.052774252717520342e-01,-2.075743466808832871e-01,4.630521344760167302e-01,-3.416017753197869711e-01,3.275193244506829221e-02,-1.144368757301382072e-01,-9.056534432549599722e-02,7.583818628399777162e-02,-6.947460238482506822e-01,1.508917772560540049e+00,7.450039141234411355e-01,-4.581943072090634006e-01,3.001607648268961870e-01,2.171199886923532718e-01,-3.716835721754604277e-02,-3.667039034734252967e-01,-1.522350524615589284e+00,-9.830316208044549420e-01,-4.912039113382498101e-01,-9.837501204976234481e-02,1.552157781179923923e-01,-2.468647973760516867e-01
-7.224697470664977889e-03,-3.622349023818969421e-02,9.693901283590776463e-02,5.314207875713251594e-01,5.436551168429362146e-01,4.420378774993421467e-01,-4.760604744393746590e-01,-5.550935910163869169e-02,1.695575325540652489e-01,-6.402370700205625709e-02,3.492212719687559641e-01,-9.063598478164122674e-02,-1.752530480488058151e-01,4.828612724203019957e-02,-4.050070214107405198e-01,-2.081137581395046399e-01,4.618040146213305275e-01,-3.410859956192376363e-01,3.594812248831897455e-02,-1.189733355219218663e-01,-9.158962570361391109e-02,7.368082842883887096e-02,-7.120491831459373477e-01,1.512478767833383975e+00,7.253000195330511213e-01,-4.523998140924421762e-01,3.031659076395650798e-01,2.178128145922249570e-01,-3.757774862821083861e-02,-3.888197383703163035e-01,-1.526397768618038775e+00,-9.598844184926829115e-01,-4.812609800291483553e-01,-1.017402110511298891e-01,1.573571400305567580e-01,-2.481365315355173462e-01
-7.585724592208862097e-03,-3.613534450531005748e-02,9.722159130423051188e-02,5.324406230889712210e-01,5.447076170795315253e-01,4.409179259638675297e-01,-4.747546496285086626e-01,-5.649670233146739801e-02,1.693918920814047047e-01,-6.366732996742079098e-02,3.475635582452117900e-01,-9.039933907902181209e-02,-1.796208043150916978e-01,5.028085880814676251e-02,-4.043424523914586621e-01,-2.089793890886162686e-01,4.605015277604447288e-01,-3.406699091255621648e-01,3.896774280713313776e-02,-1.242055010068429804e-01,-9.278048130554215900e-02,7.171179509062867996e-02,-7.289722446391246891e-01,1.514813843839627250e+00,7.057101996625715357e-01,-4.479489801537613891e-01,3.076761700392762755e-01,2.187868828477629868e-01,-3.825737809360817837e-02,-4.091764559141222724e-01,-1.529271627764372754e+00,-9.380972989071124646e-01,-4.724543453295578233e-01,-1.069148818998318234e-01,1.600184878871677985e-01,-2.506388973505642159e-01
-8.024113178253173759e-03,-3.602200269699096929e-02,9.754375679342729144e-02,5.336989368105713449e-01,5.458546475679193488e-01,4.396012996365259995e-01,-4.732429037330042054e-01,-5.727102114477318484e-02,1.693272363592645824e-01,-6.319368426034381592e-02,3.453086626648051993e-01,-9.057082465934726545e-02,-1.850672438722801572e-01,5.273052266110040548e-02,-4.033976009475990221e-01,-2.101508715358474111e-01,4.591146542302250166e-01,-3.403069853609024253e-01,4.199587335138003225e-02,-1.300956556197659653e-01,-9.416678760375499224e-02,6.978682957070207749e-02,-7.458137468963664807e-01,1.516030163795341945e+00,6.858255587748450788e-01,-4.447606475828031480e-01,3.142319757756174003e-01,2.203464567074675529e-01,-3.904409223526163208e-02,-4.277846677066952652e-01,-1.531089667433005008e+00,-9.174953276968162985e-01,-4.639364753547097209e-01,-1.142264064756402103e-01,1.627297783403246489e-01,-2.548266578110919278e-01
